tabua,label,grupo,sexo,tipo,idade,qx,lx,ex
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,56,0.00635,909822.2758,25.79
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,57,0.0069,904044.9044,24.95
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,58,0.00749,897806.9946,24.12
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,59,0.00814,891082.4202,23.31
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,60,0.00886,883829.0093,22.5
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,61,0.00964,875998.2842,21.7
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,62,0.01049,867553.6608,20.91
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,63,0.01143,858453.0229,20.13
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,64,0.01246,848640.9048,19.36
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,65,0.01358,838066.8392,18.61
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,66,0.01481,826685.8915,17.87
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,67,0.01616,814442.6734,17.13
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,68,0.01763,801281.2798,16.42
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,69,0.01925,787154.6909,15.71
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,70,0.02102,772001.9631,15.02
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,71,0.02295,755774.4818,14.34
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,72,0.02508,738429.4574,13.68
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,73,0.0274,719909.6466,13.03
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,74,0.02994,700184.1223,12.4
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,75,0.03273,679220.6097,11.78
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,76,0.03578,656989.7192,11.18
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,77,0.03912,633482.627,10.59
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,78,0.04278,608700.7866,10.02
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,79,0.04679,582660.567,9.47
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,80,0.05118,555397.879,8.94
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,81,0.05598,526972.6156,8.42
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,82,0.06125,497472.6886,7.92
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,83,0.06701,467002.4864,7.43
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,84,0.07332,435708.6498,6.97
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,85,0.08024,403762.4916,6.52
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,86,0.08781,371364.5893,6.09
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,87,0.09609,338755.0647,5.67
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,88,0.10517,306204.0905,5.28
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,89,0.11511,274000.6063,4.9
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,90,0.126,242460.3965,4.54
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,91,0.13792,211910.3866,4.19
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,92,0.15098,182683.706,3.86
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,93,0.16528,155102.1201,3.55
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,94,0.18093,129466.8417,3.25
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,95,0.19808,106042.406,2.97
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,96,0.21686,85037.5262,2.7
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,97,0.23742,66596.2883,2.44
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,98,0.25994,50784.9975,2.21
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,99,0.2846,37583.9453,1.98
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,100,0.31161,26887.5544,1.77
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,101,0.34118,18509.1236,1.57
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,102,0.37357,12194.1808,1.38
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,103,0.40904,7638.8007,1.21
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,104,0.44788,4514.2257,1.04
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,105,0.49042,2492.3943,0.89
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,106,0.537,1270.0743,0.75
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,107,0.58801,588.0444,0.61
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,108,0.64387,242.2684,0.49
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,109,0.70505,86.279,0.37
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,110,0.77204,25.448,0.27
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,111,0.8454,5.8011,0.17
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,112,0.92575,0.8969,0.07
BR-EMSmt-2010-M,BR-EMSmt 2010 (M),BR-EMS,M,mt,113,1.0,0.0666,0.0
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,0,0.00128,1000000,84.7
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,1,0.00046,998720.0,83.81
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,2,0.00025,998260.5888,82.85
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,3,0.00016,998011.0237,81.87
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,4,0.00012,997851.3419,80.88
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,5,0.0001,997731.5997,79.89
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,6,9e-05,997631.8266,78.9
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,7,9e-05,997542.0397,77.91
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,8,9e-05,997452.2609,76.92
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,9,0.00011,997362.4902,75.92
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,10,0.00014,997252.7803,74.93
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,11,0.00018,997113.165,73.94
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,12,0.00022,996933.6846,72.96
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,13,0.00026,996714.3592,71.97
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,14,0.0003,996455.2134,70.99
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,15,0.00033,996156.2769,70.01
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,16,0.00035,995827.5453,69.03
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,17,0.00037,995479.0057,68.06
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,18,0.00037,995110.6784,67.08
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,19,0.00037,994742.4875,66.11
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,20,0.00037,994374.4328,65.13
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,21,0.00036,994006.5142,64.16
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,22,0.00036,993648.6719,63.18
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,23,0.00035,993290.9584,62.2
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,24,0.00035,992943.3065,61.23
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,25,0.00035,992595.7764,60.25
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,26,0.00036,992248.3678,59.27
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,27,0.00037,991891.1584,58.29
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,28,0.00039,991524.1587,57.31
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,29,0.00041,991137.4643,56.33
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,30,0.00044,990731.0979,55.36
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,31,0.00047,990295.1762,54.38
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,32,0.0005,989829.7375,53.41
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,33,0.00054,989334.8226,52.43
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,34,0.00057,988800.5818,51.46
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,35,0.00062,988236.9655,50.49
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,36,0.00066,987624.2586,49.52
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,37,0.00071,986972.4266,48.55
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,38,0.00076,986271.6761,47.59
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,39,0.00082,985522.1097,46.63
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,40,0.00088,984713.9815,45.66
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,41,0.00095,983847.4332,44.7
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,42,0.00103,982912.7782,43.75
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,43,0.00111,981900.378,42.79
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,44,0.0012,980810.4686,41.84
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,45,0.0013,979633.496,40.89
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,46,0.0014,978359.9725,39.94
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,47,0.00152,976990.2685,39.0
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,48,0.00164,975505.2433,38.06
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,49,0.00178,973905.4147,37.12
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,50,0.00193,972171.8631,36.19
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,51,0.00209,970295.5714,35.26
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,52,0.00228,968267.6536,34.33
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,53,0.00248,966060.0034,33.41
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,54,0.0027,963664.1746,32.49
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,55,0.00294,961062.2813,31.58
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,56,0.00321,958236.7582,30.67
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,57,0.00351,955160.8182,29.77
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,58,0.00384,951808.2037,28.88
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,59,0.0042,948153.2602,27.99
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,60,0.00459,944171.0165,27.11
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,61,0.00501,939837.2716,26.23
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,62,0.00548,935128.6868,25.36
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,63,0.00599,930004.1816,24.5
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,64,0.00654,924433.4566,23.65
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,65,0.00714,918387.6618,22.81
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,66,0.00778,911830.3739,21.97
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,67,0.0085,904736.3336,21.14
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,68,0.00927,897046.0747,20.32
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,69,0.01009,888730.4576,19.51
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,70,0.011,879763.1673,18.71
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,71,0.01202,870085.7725,17.92
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,72,0.01312,859627.3415,17.14
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,73,0.0143,848349.0308,16.37
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,74,0.01558,836217.6396,15.6
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,75,0.01699,823189.3688,14.85
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,76,0.01856,809203.3814,14.11
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,77,0.0203,794184.5667,13.37
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,78,0.02221,778062.62,12.65
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,79,0.02431,760781.8492,11.94
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,80,0.02674,742287.2424,11.24
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,81,0.02962,722438.4816,10.55
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,82,0.03307,701039.8537,9.87
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,83,0.03711,677856.4658,9.2
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,84,0.04185,652701.2123,8.56
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,85,0.04749,625385.6666,7.93
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,86,0.05413,595686.1013,7.33
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,87,0.0617,563441.6126,6.75
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,88,0.0704,528677.2651,6.19
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,89,0.08096,491458.3857,5.66
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,90,0.0931,451669.9148,5.16
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,91,0.10647,409619.4457,4.69
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,92,0.1211,366007.2633,4.25
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,93,0.13857,321683.7837,3.83
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,94,0.15795,277108.0618,3.45
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,95,0.17998,233338.8434,3.1
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,96,0.20594,191342.5184,2.78
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,97,0.23015,151937.4402,2.5
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,98,0.25194,116969.0383,2.24
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,99,0.27912,87499.8588,2.0
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,100,0.31072,63076.8982,1.77
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,101,0.34118,43477.6444,1.57
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,102,0.37357,28643.9417,1.38
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,103,0.40904,17943.4244,1.21
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,104,0.44788,10603.8461,1.04
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,105,0.49042,5854.5955,0.89
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,106,0.537,2983.3848,0.75
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,107,0.58801,1381.3071,0.61
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,108,0.64387,569.0847,0.49
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,109,0.70505,202.6681,0.37
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,110,0.77204,59.777,0.27
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,111,0.8454,13.6268,0.17
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,112,0.92575,2.1067,0.07
BR-EMSmt-2010-F,BR-EMSmt 2010 (F),BR-EMS,F,mt,113,1.0,0.1564,0.0
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,0,0.002311,1000000,79.57
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,1,0.000906,997689.0,78.75
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,2,0.000504,996785.0938,77.82
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,3,0.000408,996282.7141,76.86
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,4,0.000357,995876.2307,75.9
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,5,0.000324,995520.7029,74.92
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,6,0.000301,995198.1542,73.95
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,7,0.000286,994898.5996,72.97
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,8,0.000328,994614.0586,71.99
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,9,0.000362,994287.8252,71.01
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,10,0.00039,993927.893,70.04
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,11,0.000413,993540.2611,69.07
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,12,0.000431,993129.929,68.1
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,13,0.000446,992701.89,67.12
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,14,0.000458,992259.1449,66.15
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,15,0.00047,991804.6902,65.18
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,16,0.000481,991338.542,64.22
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,17,0.000495,990861.7082,63.25
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,18,0.00051,990371.2316,62.28
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,19,0.000528,989866.1423,61.31
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,20,0.000549,989343.493,60.34
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,21,0.000573,988800.3434,59.37
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,22,0.000599,988233.7608,58.41
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,23,0.000627,987641.8088,57.44
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,24,0.000657,987022.5574,56.48
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,25,0.000686,986374.0836,55.52
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,26,0.000714,985697.4309,54.56
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,27,0.000738,984993.643,53.59
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,28,0.000758,984266.7177,52.63
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,29,0.000774,983520.6435,51.67
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,30,0.000784,982759.3985,50.71
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,31,0.000789,981988.9151,49.75
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,32,0.000789,981214.1259,48.79
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,33,0.00079,980439.9479,47.83
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,34,0.000791,979665.4004,46.87
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,35,0.000792,978890.485,45.91
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,36,0.000794,978115.2038,44.94
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,37,0.000823,977338.5803,43.98
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,38,0.000872,976534.2307,43.01
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,39,0.000945,975682.6928,42.05
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,40,0.001043,974760.6727,41.09
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,41,0.001168,973743.9973,40.13
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,42,0.001322,972606.6643,39.18
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,43,0.001505,971320.8783,38.23
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,44,0.001715,969859.0404,37.29
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,45,0.001948,968195.7321,36.36
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,46,0.002198,966309.6868,35.43
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,47,0.002463,964185.7381,34.5
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,48,0.00274,961810.9487,33.59
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,49,0.003028,959175.5867,32.68
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,50,0.00333,956271.203,31.78
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,51,0.003647,953086.8199,30.89
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,52,0.00398,949610.9122,30.0
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,53,0.004331,945831.4608,29.12
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,54,0.004698,941735.0648,28.25
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,55,0.005077,937310.7934,27.38
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,56,0.005465,932552.0665,26.52
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,57,0.005861,927455.6695,25.67
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,58,0.006265,922019.8518,24.82
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,59,0.006694,916243.3974,23.97
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,60,0.00717,910110.0641,23.14
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,61,0.007714,903584.575,22.3
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,62,0.008348,896614.3236,21.48
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,63,0.009093,889129.3872,20.66
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,64,0.009968,881044.5337,19.85
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,65,0.010993,872262.2818,19.05
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,66,0.012188,862673.5025,18.26
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,67,0.013572,852159.2378,17.48
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,68,0.01516,840593.7327,16.72
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,69,0.016946,827850.3317,15.98
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,70,0.01892,813821.58,15.26
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,71,0.021071,798424.0757,14.55
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,72,0.023388,781600.482,13.86
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,73,0.025871,763320.4099,13.2
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,74,0.028552,743572.5476,12.55
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,75,0.031477,722342.0642,11.91
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,76,0.034686,699604.903,11.3
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,77,0.038225,675338.4074,10.71
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,78,0.042132,649523.5968,10.13
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,79,0.046427,622157.8686,9.58
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,80,0.051128,593272.9452,9.05
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,81,0.05625,562940.0861,8.53
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,82,0.061809,531274.7062,8.04
AT2000-Basica-M,AT-2000 Básica (M),Mercado,M,,83,0.067826,498437.1479,7.57
